"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"123831","isoComp_00108220","geneComp_00024223","ENST00000366601.8","TBCE","d","f","TBCE","protein_coding","protein_coding",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,3.27444643165613,6.02050271612004,0.528390147192213,5.18904317163333,0.528390147192213,-3.48555436014125,NA,0.0686,0.123566666666667,0.0136333333333333,-0.109933333333333,0.70854391174402,0.00659690054086811,FALSE
"123832","isoComp_00108221","geneComp_00024223","ENST00000406207.5","TBCE","d","f","TBCE","protein_coding","protein_coding",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,7.69212366471676,4.16243962878232,11.2218077006512,2.08280642576898,2.26746245108242,1.42862706020836,NA,0.187316666666667,0.105966666666667,0.268666666666667,0.1627,0.806611581756114,0.00659690054086811,FALSE
"123839","isoComp_00108228","geneComp_00024223","ENST00000642463.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.559655836375184,0,1.11931167275037,0,1.11931167275037,6.81929989260622,NA,0.01445,0,0.0289,0.0289,0.88615910770083,0.00659690054086811,TRUE
"123842","isoComp_00108231","geneComp_00024223","ENST00000643142.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,2.85150448063913,0,5.70300896127826,0,1.42387558386153,9.15810698267253,NA,0.0653,0,0.1306,0.1306,0.00659690054086811,0.00659690054086811,TRUE
"123943","isoComp_00108235","geneComp_00024223","ENST00000643758.1","TBCE","d","f","TBCE","protein_coding","protein_coding",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,1.785887014348,1.69904848861369,1.87272554008231,0.989238703908504,0.0914703195805554,0.139629372809939,NA,0.04195,0.0398333333333333,0.0440666666666667,0.00423333333333333,0.934109201102417,0.00659690054086811,FALSE
"123847","isoComp_00108237","geneComp_00024223","ENST00000643994.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,1.75005587424371,0,3.50011174848742,0,0.861479085946905,8.45537315090921,NA,0.0411,0,0.0822,0.0822,0.0120293215396938,0.00659690054086811,TRUE
"123852","isoComp_00108242","geneComp_00024223","ENST00000644838.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.572812823940684,0.0393099881338303,1.10631565974754,0.0393099881338303,0.622516740855653,4.50072131876987,NA,0.01295,0.00126666666666667,0.0246333333333333,0.0233666666666667,0.629281058157445,0.00659690054086811,TRUE
"123853","isoComp_00108243","geneComp_00024223","ENST00000645551.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.687346770649247,0,1.37469354129849,0,0.69569379582298,7.11342290585371,NA,0.0163666666666667,0,0.0327333333333333,0.0327333333333333,0.50612737342173,0.00659690054086811,TRUE
"123855","isoComp_00108246","geneComp_00024223","ENST00000645899.1","TBCE","d","f","TBCE","protein_coding","protein_coding",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.945077631384171,1.89015526276834,0,1.89015526276834,0,-7.56997349658054,NA,0.0301166666666667,0.0602333333333333,0,-0.0602333333333333,0.921975863808983,0.00659690054086811,FALSE
"123856","isoComp_00108247","geneComp_00024223","ENST00000646186.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.632036235963161,0,1.26407247192632,0,0.362593353661076,6.99330353323629,NA,0.01445,0,0.0289,0.0289,0.0737528960322077,0.00659690054086811,TRUE
"123857","isoComp_00108248","geneComp_00024223","ENST00000646286.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.505428652788281,0.288273246314756,0.722584059261807,0.288273246314756,0.457807920352388,1.29635972829362,NA,0.0126333333333333,0.0092,0.0160666666666667,0.00686666666666667,0.835322061173898,0.00659690054086811,TRUE
"123945","isoComp_00108250","geneComp_00024223","ENST00000646528.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.457550473651843,0.347238228515501,0.567862718788185,0.347238228515501,0.0556412064722655,0.693840323105759,NA,0.01225,0.0110666666666667,0.0134333333333333,0.00236666666666667,0.714700698098754,0.00659690054086811,TRUE
"123859","isoComp_00108251","geneComp_00024223","ENST00000646536.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,0.612377522509194,0,1.22475504501839,0,0.645687540845007,6.94808105313222,NA,0.01365,0,0.0273,0.0273,0.495835234876179,0.00659690054086811,TRUE
"123860","isoComp_00108252","geneComp_00024223","ENST00000646661.1","TBCE","d","f","TBCE","protein_coding","retained_intron",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,9.54011528083281,12.6493007217187,6.43092983994694,5.20362439761084,1.71333017031616,-0.974856832880262,NA,0.219866666666667,0.2926,0.147133333333333,-0.145466666666667,0.882151490698426,0.00659690054086811,NA
"123864","isoComp_00108256","geneComp_00024223","ENST00000647151.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,6.45447236030396,12.2567094524274,0.652235268180513,6.40697458800767,0.326443969587843,-4.21126064206546,NA,0.134283333333333,0.2528,0.0157666666666667,-0.237033333333333,0.774811004355874,0.00659690054086811,TRUE
"123868","isoComp_00108260","geneComp_00024223","ENST00000647418.1","TBCE","d","f","TBCE","protein_coding","nonsense_mediated_decay",42.9828471048996,43.1835063336566,42.7821878761426,6.08939338802097,2.0324268548669,-0.0134669925713217,NA,1.02702543795496,1.2513679555936,0.802682920316325,1.2513679555936,0.802682920316325,-0.63422470844837,NA,0.0288166666666667,0.0398666666666667,0.0177666666666667,-0.0221,1,0.00659690054086811,TRUE
"102494","isoComp_00109908","geneComp_00024521","ENST00000480904.2","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,2.70596711567081,0,5.41193423134161,0,2.30299231010531,9.08266380300701,NA,0.0878333333333333,0,0.175666666666667,0.175666666666667,0.0314738519684776,0.0314738519684776,NA
"102495","isoComp_00109909","geneComp_00024521","ENST00000481221.7","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,0.332360896693478,0,0.664721793386957,0,0.664721793386957,6.07622085625516,NA,0.0117833333333333,0,0.0235666666666667,0.0235666666666667,0.901569158638761,0.0314738519684776,NA
"102496","isoComp_00109910","geneComp_00024521","ENST00000489616.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.26189522915853,0.140860790812892,2.38292966750416,0.140860790812892,1.25917251607826,3.98748819532116,NA,0.0468166666666667,0.0122,0.0814333333333333,0.0692333333333333,0.704517678853113,0.0314738519684776,NA
"102498","isoComp_00109912","geneComp_00024521","ENST00000498199.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.08318140873983,2.16636281747965,0,1.5282090888522,0,-7.76577527547409,NA,0.0438166666666667,0.0876333333333333,0,-0.0876333333333333,0.507997301044336,0.0314738519684776,NA
"102499","isoComp_00109913","geneComp_00024521","ENST00000518437.2","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,4.15545057810309,2.13240779347436,6.17849336273182,1.48242774036056,0.285158997303261,1.53035510285864,NA,0.183816666666667,0.165066666666667,0.202566666666667,0.0375,0.870251496039547,0.0314738519684776,NA
"102500","isoComp_00109914","geneComp_00024521","ENST00000519043.5","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.61476391638343,1.27689858368103,1.95262924908583,0.888471426640604,0.864587713851258,0.60888930201118,NA,0.0669,0.0692333333333333,0.0645666666666667,-0.00466666666666668,0.997616124414052,0.0314738519684776,NA
"102501","isoComp_00109915","geneComp_00024521","ENST00000520629.5","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,4.71969865469305,5.73657664828803,3.70282066109807,5.06325705614072,2.51145560198555,-0.630187138440404,NA,0.1327,0.144233333333333,0.121166666666667,-0.0230666666666667,0.986075877639869,0.0314738519684776,NA
"102502","isoComp_00109916","geneComp_00024521","ENST00000521609.5","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.67847688657746,2.3473827515095,1.00957102164542,2.3473827515095,0.569150799571998,-1.209223743137,NA,0.0431666666666667,0.0549333333333333,0.0314,-0.0235333333333333,0.855997420723225,0.0314738519684776,NA
"102504","isoComp_00109918","geneComp_00024521","ENST00000522525.6","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.23719329104282,0.668269798275116,1.80611678381052,0.668269798275116,1.0734597801212,1.42092581725315,NA,0.0569666666666667,0.0578666666666667,0.0560666666666667,-0.0018,0.804853666382917,0.0314738519684776,NA
"102505","isoComp_00109919","geneComp_00024521","ENST00000523354.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,0.577315681767718,0.294824911003728,0.859806452531708,0.294824911003728,0.859806452531708,1.51271360320584,NA,0.0258666666666667,0.0255333333333333,0.0262,0.000666666666666666,1,0.0314738519684776,NA
"102507","isoComp_00109921","geneComp_00024521","ENST00000654392.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.1320390434338,0.546129473091213,1.71794861377639,0.276486446782807,0.149436211031934,1.63556761234236,NA,0.0465666666666667,0.0369666666666667,0.0561666666666667,0.0192,0.885147452897163,0.0314738519684776,NA
"102508","isoComp_00109922","geneComp_00024521","ENST00000657509.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,0.390703794272001,0,0.781407588544002,0,0.475473751494384,6.30634899378695,NA,0.0121166666666667,0,0.0242333333333333,0.0242333333333333,0.548610237975351,0.0314738519684776,NA
"102509","isoComp_00109923","geneComp_00024521","ENST00000660127.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.00661745644118,1.22598006508297,0.787254847799401,1.18688708951139,0.404376422648798,-0.632542604352161,NA,0.0274666666666667,0.0303333333333333,0.0246,-0.00573333333333333,0.95306779978699,0.0314738519684776,NA
"102510","isoComp_00109924","geneComp_00024521","ENST00000660363.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,0.662755870748303,0,1.32551174149661,0,0.233023075597785,7.06124884962979,NA,0.0219,0,0.0438,0.0438,0.0942195158797376,0.0314738519684776,NA
"102513","isoComp_00109927","geneComp_00024521","ENST00000664877.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,2.8574597075786,5.19399369431771,0.52092572083949,4.53993663910588,0.40515280092462,-3.29303727392534,NA,0.07395,0.131233333333333,0.0166666666666667,-0.114566666666667,0.854219885711272,0.0314738519684776,NA
"102514","isoComp_00109928","geneComp_00024521","ENST00000665171.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,1.10589972174077,1.92298817627906,0.288811267202474,1.92298817627906,0.288811267202474,-2.69352635927488,NA,0.0479833333333333,0.0866333333333333,0.00933333333333333,-0.0773,0.995114370355181,0.0314738519684776,NA
"102515","isoComp_00109929","geneComp_00024521","ENST00000665983.1","THUMPD3-AS1","d","f","THUMPD3-AS1","lncRNA","lncRNA",28.0804396493276,25.4878844263864,30.6729948722687,9.14892360620236,1.3346886776126,0.267061755874354,NA,0.449775761616021,0.899551523232041,0,0.504565254558104,0,-6.50708345921379,NA,0.0268666666666667,0.0537333333333333,0,-0.0537333333333333,0.510902169324049,0.0314738519684776,NA
"108794","isoComp_00113350","geneComp_00025161","ENST00000420651.2","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,0.548430634322545,0,1.09686126864509,0,0.78840354977856,6.79033059926529,NA,0.0509166666666667,0,0.101833333333333,0.101833333333333,0.536320897038987,0.0254032606086073,NA
"108795","isoComp_00113351","geneComp_00025161","ENST00000438298.6","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,1.86323441752107,2.30818014007643,1.41828869496571,0.15174851859905,0.319385184071988,-0.698705063271909,NA,0.222433333333333,0.3044,0.140466666666667,-0.163933333333333,0.872875062967419,0.0254032606086073,NA
"108796","isoComp_00113352","geneComp_00025161","ENST00000440001.2","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,0.119014577396627,0,0.238029154793253,0,0.12677633076271,4.63243780825545,NA,0.0124,0,0.0248,0.0248,0.661679451325436,0.0254032606086073,NA
"108797","isoComp_00113353","geneComp_00025161","ENST00000449449.6","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,1.39909326534967,1.46895482088063,1.3292317098187,1.09111472002833,0.177778075943393,-0.143172388665301,NA,0.142416666666667,0.150233333333333,0.1346,-0.0156333333333333,0.977034665501809,0.0254032606086073,NA
"108798","isoComp_00113354","geneComp_00025161","ENST00000525151.5","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,4.21527007938959,5.85214328885056,2.57839686992862,2.46942051319583,0.580469106429314,-1.17936939464699,NA,0.399533333333333,0.533466666666667,0.2656,-0.267866666666667,0.819708721962436,0.0254032606086073,NA
"108801","isoComp_00113357","geneComp_00025161","ENST00000606892.1","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,1.22779067473388,0,2.45558134946777,0,0.570707306419418,7.94578404372411,NA,0.128616666666667,0,0.257233333333333,0.257233333333333,0.0254032606086073,0.0254032606086073,NA
"108802","isoComp_00113358","geneComp_00025161","ENST00000607066.1","TRAF3IP2-AS1","d","f","TRAF3IP2-AS1","lncRNA","lncRNA",9.79435468357071,9.68169156731939,9.90701779982203,2.71194810235378,0.632438079417852,0.0331578526299531,NA,0.286252293575104,0,0.572504587150208,0,0.29078625325278,5.86419750574063,NA,0.02735,0,0.0547,0.0547,0.54373713133523,0.0254032606086073,NA
